0,15190.5,15190.5,15061.9,15774.3,16364.6,16778.5,16811.4,16811.4,16811.4,16857.7,16882.4,16930.1,16945.9,16998.5,16998.5,17020.4,17033.1,17048.9,17085.9,17117,16705.8,16593.2,16587.7,16563.3,16552.9,16541.2,16538.9,16556.4,16574.4,16566.8,17532.5,16734.8,16748.3,16800.9,16872.6,16874.4,16908.8,16906.5,16924.5,16924.5,16954.3,16961.9,16985.2,17160.5,17119.6,17181.1,17192.7,16793.1,16788.4,16781.2,16765.3,16755.5,16755.5,16751.2,16743.2,16741.2,16718.2,16725.6,16760.6,16774.9,16774.9,16774.4,16707.2,16705.4,16682.7,16725.2,16723.9,16741.2,16760,16755.8,16791.3,16967.4,17000.2,17003.8,17041,17055.6,17120.7,17210.7,17748.4,17748.4,17748.4,17291.2,17304,17748.4,17748.4,17340.1,17328.8,17344.9,17345.8,17344.9,17397.8,17374.2,17397.8,17496.7,17528.1,17592.1,17438.2,17441.8,17475.9,17748.4,17524,17612,17591.7,17681,17671.5,17610.3,17769.6,17748.4,17769.6,17817.1,17817.1,17817.1,17817.1,17817.1,17843.1,17851.8,17748.4,17748.4,17896.1,17911.3,17915.6,18050.3,17964.3,17974,18048.4,18106.7,18060.5,18061.4,18068.1,18091.1,18087.1,18112.2,18112.2,17944.6,17932.9,17932.3,17903.5,17952,17942.6,17980.2,18019,18010,18152.6,17974.4,17879,18112.1,18019,18038.8,18075.8,18111.3,18164.1,18164.1,18098.5,18098.5,18072.1,18027.7,18046.5,17991.8,18007.8,17882.9,17862.2,16941.5,17926.4,17844.7,17918.1,17887.6,17855.9,17848.6,17820.9,17806.3,17795.1,17728.6,18194.1,17748.4,18092.6,17748.2,17735.3,17659.6,17646.7,17628.7,17579.7,17566.8,17531.5,17522.9,17510.8,17501.4,17510,17499.6,17499.6,17806.3,17448,17431.6,17395.5,17385.2,17339.3,17280.3,17266.9,29294.7
13905.6,0,0,58.9,1268.4,1858.8,2272.6,2305.6,2305.6,2305.6,2351.9,2376.6,2424.2,2440,2492.6,2492.6,2514.5,2527.2,2543.1,2580.1,2611.2,2199.9,2087.4,2081.9,2057.4,2047,2035.3,2033,2050.5,2068.6,2061,3026.6,2228.9,2242.4,2295.1,2366.8,2368.5,2402.9,2400.6,2418.7,2418.7,2448.4,2456,2479.3,2654.7,2613.7,2675.2,2686.8,2287.3,2282.6,2275.3,2259.4,2249.7,2249.7,2245.3,2237.4,2235.4,2212.4,2219.7,2254.8,2269,2269,2268.5,2201.3,2199.5,2176.8,2219.4,2218,2235.4,2254.1,2250,2285.4,2461.6,2494.3,2497.9,2535.1,2549.7,2614.8,2704.9,3242.5,3242.5,3242.5,2785.3,2798.1,3242.5,3242.5,2834.3,2822.9,2839,2839.9,2839,2892,2868.4,2892,2990.8,3022.2,3086.3,2932.3,2935.9,2970,3242.5,3018.1,3106.1,3085.8,3175.1,3165.6,3104.4,3263.7,3242.5,3263.7,3311.3,3311.3,3311.3,3311.3,3311.3,3337.2,3345.9,3242.5,3242.5,3390.3,3405.4,3409.7,3544.5,3458.4,3468.2,3542.5,3600.9,3554.6,3555.5,3562.2,3585.2,3581.2,3606.4,3606.4,3438.7,3427.1,3426.5,3397.7,3446.1,3436.7,3474.3,3513.2,3504.1,3646.7,3468.5,3373.1,3606.2,3513.1,3533,3569.9,3605.4,3658.2,3658.2,3592.7,3592.7,3566.2,3521.9,3540.7,3486,3501.9,3377,3356.3,2435.6,3420.6,3338.9,3412.3,3381.7,3350.1,3342.8,3315.1,3300.5,3289.3,3222.7,3688.2,3242.5,3586.7,3242.4,3229.5,3153.8,3140.9,3122.8,3073.8,3060.9,3025.6,3017,3005,2995.5,3004.1,2993.8,2993.8,3300.5,2942.1,2925.8,2889.6,2879.3,2833.4,2774.5,2761,17131.4
13905.6,0,0,58.9,1268.4,1858.8,2272.6,2305.6,2305.6,2305.6,2351.9,2376.6,2424.2,2440,2492.6,2492.6,2514.5,2527.2,2543.1,2580.1,2611.2,2199.9,2087.4,2081.9,2057.4,2047,2035.3,2033,2050.5,2068.6,2061,3026.6,2228.9,2242.4,2295.1,2366.8,2368.5,2402.9,2400.6,2418.7,2418.7,2448.4,2456,2479.3,2654.7,2613.7,2675.2,2686.8,2287.3,2282.6,2275.3,2259.4,2249.7,2249.7,2245.3,2237.4,2235.4,2212.4,2219.7,2254.8,2269,2269,2268.5,2201.3,2199.5,2176.8,2219.4,2218,2235.4,2254.1,2250,2285.4,2461.6,2494.3,2497.9,2535.1,2549.7,2614.8,2704.9,3242.5,3242.5,3242.5,2785.3,2798.1,3242.5,3242.5,2834.3,2822.9,2839,2839.9,2839,2892,2868.4,2892,2990.8,3022.2,3086.3,2932.3,2935.9,2970,3242.5,3018.1,3106.1,3085.8,3175.1,3165.6,3104.4,3263.7,3242.5,3263.7,3311.3,3311.3,3311.3,3311.3,3311.3,3337.2,3345.9,3242.5,3242.5,3390.3,3405.4,3409.7,3544.5,3458.4,3468.2,3542.5,3600.9,3554.6,3555.5,3562.2,3585.2,3581.2,3606.4,3606.4,3438.7,3427.1,3426.5,3397.7,3446.1,3436.7,3474.3,3513.2,3504.1,3646.7,3468.5,3373.1,3606.2,3513.1,3533,3569.9,3605.4,3658.2,3658.2,3592.7,3592.7,3566.2,3521.9,3540.7,3486,3501.9,3377,3356.3,2435.6,3420.6,3338.9,3412.3,3381.7,3350.1,3342.8,3315.1,3300.5,3289.3,3222.7,3688.2,3242.5,3586.7,3242.4,3229.5,3153.8,3140.9,3122.8,3073.8,3060.9,3025.6,3017,3005,2995.5,3004.1,2993.8,2993.8,3300.5,2942.1,2925.8,2889.6,2879.3,2833.4,2774.5,2761,17131.4
13941.3,183,183,0,1304.1,1894.5,2308.3,2341.3,2341.3,2341.3,2387.6,2412.3,2459.9,2475.7,2528.3,2528.3,2550.2,2562.9,2578.8,2615.8,2646.9,2235.6,2123.1,2117.6,2093.1,2082.7,2071,2068.7,2086.2,2104.3,2096.7,3062.3,2264.6,2278.1,2330.8,2402.5,2404.2,2438.6,2436.3,2454.4,2454.4,2484.1,2491.7,2515,2690.4,2649.5,2710.9,2722.5,2323,2318.3,2311,2295.1,2285.4,2285.4,2281,2273.1,2271.1,2248.1,2255.4,2290.5,2304.7,2304.7,2304.2,2237,2235.2,2212.5,2255.1,2253.7,2271.1,2289.8,2285.7,2321.1,2497.3,2530,2533.6,2570.8,2585.4,2650.5,2740.6,3278.2,3278.2,3278.2,2821,2833.8,3278.2,3278.2,2870,2858.6,2874.7,2875.7,2874.7,2927.7,2904.1,2927.7,3026.5,3057.9,3122,2968,2971.7,3005.7,3278.2,3053.8,3141.9,3121.5,3210.8,3201.3,3140.1,3299.4,3278.2,3299.4,3347,3347,3347,3347,3347,3372.9,3381.6,3278.2,3278.2,3426,3441.1,3445.4,3580.2,3494.1,3503.9,3578.2,3636.6,3590.3,3591.2,3597.9,3620.9,3616.9,3642.1,3642.1,3474.4,3462.8,3462.2,3433.4,3481.8,3472.5,3510,3548.9,3539.8,3682.4,3504.2,3408.8,3641.9,3548.8,3568.7,3605.6,3641.1,3693.9,3693.9,3628.4,3628.4,3601.9,3557.6,3576.4,3521.7,3537.6,3412.7,3392,2471.3,3456.3,3374.6,3448,3417.4,3385.8,3378.5,3350.8,3336.2,3325,3258.4,3723.9,3278.2,3622.4,3278.1,3265.2,3189.5,3176.6,3158.5,3109.5,3096.6,3061.3,3052.7,3040.7,3031.2,3039.8,3029.5,3029.5,3336.2,2977.8,2961.5,2925.3,2915,2869.1,2810.2,2796.8,17167.1
14389.1,1292.2,1292.2,1328.2,0,659,1072.9,1105.8,1105.8,1105.8,1152.1,1176.8,1224.4,1240.2,1292.9,1292.9,1314.8,1327.4,1343.3,1380.3,1411.4,1000.1,887.6,882.1,857.7,847.3,835.5,833.2,850.8,868.8,861.2,1826.8,1029.1,1042.7,1095.3,1167,1168.8,1203.2,1200.8,1218.9,1218.9,1248.7,1256.2,1279.5,1454.9,1414,1475.5,1487,1087.5,1082.8,1075.6,1059.7,1049.9,1049.9,1045.6,1037.6,1035.6,1012.6,1020,1055,1069.2,1069.2,1068.8,1001.6,999.7,977,1019.6,1018.2,1035.6,1054.4,1050.2,1085.7,1261.8,1294.5,1298.2,1335.4,1350,1415.1,1505.1,2042.7,2042.7,2042.7,1585.5,1598.4,2042.7,2042.7,1634.5,1623.1,1639.2,1640.2,1639.2,1692.2,1668.6,1692.2,1791.1,1822.4,1886.5,1732.5,1736.2,1770.3,2042.7,1818.4,1906.4,1886.1,1975.3,1965.9,1904.6,2063.9,2042.7,2063.9,2111.5,2111.5,2111.5,2111.5,2111.5,2137.5,2146.1,2042.7,2042.7,2190.5,2205.6,2210,2344.7,2258.7,2268.4,2342.8,2401.1,2354.9,2355.7,2362.5,2385.5,2381.5,2406.6,2406.6,2239,2227.3,2226.7,2197.9,2246.4,2237,2274.5,2313.4,2304.4,2446.9,2268.8,2173.3,2406.5,2313.4,2333.2,2370.2,2405.7,2458.4,2458.4,2392.9,2392.9,2366.4,2322.1,2340.9,2286.2,2302.1,2177.2,2156.6,1235.8,2220.8,2139.1,2212.5,2181.9,2150.3,2143,2115.3,2100.7,2089.5,2022.9,2488.4,2042.7,2386.9,2042.6,2029.7,1954,1941.1,1923.1,1874,1861.1,1825.9,1817.3,1805.2,1795.7,1804.3,1794,1794,2100.7,1742.4,1726,1689.9,1679.5,1633.7,1574.7,1561.3,11213.4
15040.3,1943.3,1943.3,1979.3,719.8,0,538,570.9,570.9,570.9,617.2,641.9,689.5,705.3,758,758,779.9,792.6,808.4,845.4,876.5,465.3,352.7,347.2,322.8,312.4,300.6,298.3,315.9,333.9,326.3,1291.9,471.1,484.6,537.2,608.9,610.7,645.1,642.8,660.8,660.8,690.6,698.2,721.5,920,879.1,940.6,952.1,552.6,547.9,540.7,524.8,515,515,510.7,502.7,500.7,477.7,485.1,520.1,534.3,534.3,533.9,466.7,464.8,442.1,484.7,483.3,500.7,519.5,515.3,550.8,726.9,759.6,763.3,800.5,815.1,880.2,762.2,1507.8,1507.8,1507.8,1050.6,1063.5,1507.8,1507.8,1099.6,1088.2,1104.3,1105.3,1104.3,1157.3,1133.7,1157.3,1256.2,1287.5,1351.6,1197.6,1201.3,1235.4,1507.8,1283.5,1371.5,1351.2,1440.4,1431,1369.7,1529,1507.8,1529,1576.6,1576.6,1576.6,1576.6,1576.6,1602.6,1611.2,1507.8,1507.8,1655.6,1670.7,1675.1,1809.8,1723.8,1733.5,1807.9,1866.2,1820,1820.8,1827.6,1850.6,1846.6,1871.7,1871.7,1704.1,1692.4,1691.8,1663,1711.5,1702.1,1739.6,1778.5,1769.5,1912,1733.9,1638.4,1871.6,1778.5,1798.3,1835.3,1870.8,1923.5,1923.5,1858,1858,1831.5,1787.2,1806,1751.3,1767.2,1642.3,1621.7,677.8,1685.9,1604.2,1677.6,1647,1615.4,1608.1,1580.4,1565.8,1554.6,1488.1,1953.5,1507.8,1852,1507.7,1494.8,1419.1,1406.2,1388.2,1339.1,1326.2,1291,1282.4,1270.3,1260.8,1269.4,1259.1,1259.1,1565.8,1207.5,1191.1,1155,1144.6,1098.8,1039.8,1026.4,10678.5
15632.2,2535.2,2535.2,2571.2,1311.7,937.8,0,32.9,32.9,32.9,79.2,103.9,151.6,167.4,220,220,241.9,254.6,270.4,307.5,338.5,429.6,380.1,385.6,409.8,419.9,431.7,443.6,461.1,479.1,471.5,754,723.5,709.7,657,585.8,584,549.4,552,533.3,533.3,504.4,496.4,473.3,382.1,341.1,402.6,414.2,437.7,442.4,449.6,465.5,475.3,475.3,479.6,487.6,465.1,442.1,449.4,484.5,498.7,498.7,498.2,431,429.2,406.5,449.1,447.7,465.1,483.9,479.7,515.1,188.9,221.7,225.3,262.5,277.1,342.2,432.2,969.9,969.9,969.9,512.7,525.5,969.9,969.9,561.6,550.3,566.4,567.3,566.4,619.4,595.7,619.4,718.2,749.6,813.6,659.7,663.3,697.4,969.9,745.5,833.5,813.2,902.5,893,831.8,991.1,969.9,991.1,1038.7,1038.7,1038.7,1038.7,1038.7,1064.6,1073.3,969.9,969.9,1117.6,1132.8,1137.1,1271.9,1185.8,1195.5,1269.9,1328.3,1282,1282.9,1289.6,1312.6,1308.6,1333.7,1333.7,1166.1,1154.5,1153.8,1125,1173.5,1164.1,1201.7,1240.6,1231.5,1374.1,1195.9,1100.5,1333.6,1240.5,1260.3,1297.3,1332.8,1385.6,1385.6,1320,1320,1293.6,1249.2,1268.1,1213.3,1229.3,1104.4,1083.7,516.9,1147.9,1066.2,1139.6,1109.1,1077.4,1070.2,1042.5,1027.8,1016.7,950.1,1415.6,969.9,1314.1,969.7,956.8,881.2,868.3,850.2,801.2,788.3,753,744.4,732.3,722.9,731.5,721.2,721.2,1027.8,669.5,653.2,617,606.7,560.8,501.8,488.4,10438.9
15599.3,2502.3,2502.3,2538.3,1278.8,904.8,1096.9,0,0,0,46.3,71,118.6,134.4,187.1,187.1,209,221.7,237.5,274.5,305.6,396.7,347.2,352.7,376.9,387,398.7,410.6,428.2,446.2,438.6,721.1,690.6,676.8,624.1,552.9,551.1,516.4,519.1,500.4,500.4,471.5,463.5,440.3,349.1,308.2,369.7,381.3,404.8,409.5,416.7,432.6,442.4,442.4,446.7,454.7,432.2,409.2,416.5,451.6,465.8,465.8,465.3,398.1,396.3,373.6,416.2,414.8,432.2,450.9,446.8,482.2,156,188.7,192.4,229.6,244.2,309.3,399.3,936.9,936.9,936.9,479.8,492.6,936.9,936.9,528.7,517.3,533.4,534.4,533.4,586.4,562.8,586.4,685.3,716.6,780.7,626.7,630.4,664.5,936.9,712.6,800.6,780.3,869.5,860.1,798.8,958.2,936.9,958.2,1005.7,1005.7,1005.7,1005.7,1005.7,1031.7,1040.3,936.9,936.9,1084.7,1099.9,1104.2,1238.9,1152.9,1162.6,1237,1295.3,1249.1,1249.9,1256.7,1279.7,1275.7,1300.8,1300.8,1133.2,1121.5,1120.9,1092.1,1140.6,1131.2,1168.8,1207.6,1198.6,1341.1,1163,1067.5,1300.7,1207.6,1227.4,1264.4,1299.9,1352.6,1352.6,1287.1,1287.1,1260.6,1216.3,1235.1,1180.4,1196.3,1071.4,1050.8,484,1115,1033.3,1106.7,1076.1,1044.5,1037.2,1009.5,994.9,983.7,917.2,1382.7,936.9,1281.1,936.8,923.9,848.2,835.3,817.3,768.2,755.3,720.1,711.5,699.4,689.9,698.6,688.2,688.2,994.9,636.6,620.2,584.1,573.7,527.9,468.9,455.5,10406
15599.3,2502.3,2502.3,2538.3,1278.8,904.8,1096.9,0,0,0,46.3,71,118.6,134.4,187.1,187.1,209,221.7,237.5,274.5,305.6,396.7,347.2,352.7,376.9,387,398.7,410.6,428.2,446.2,438.6,721.1,690.6,676.8,624.1,552.9,551.1,516.4,519.1,500.4,500.4,471.5,463.5,440.3,349.1,308.2,369.7,381.3,404.8,409.5,416.7,432.6,442.4,442.4,446.7,454.7,432.2,409.2,416.5,451.6,465.8,465.8,465.3,398.1,396.3,373.6,416.2,414.8,432.2,450.9,446.8,482.2,156,188.7,192.4,229.6,244.2,309.3,399.3,936.9,936.9,936.9,479.8,492.6,936.9,936.9,528.7,517.3,533.4,534.4,533.4,586.4,562.8,586.4,685.3,716.6,780.7,626.7,630.4,664.5,936.9,712.6,800.6,780.3,869.5,860.1,798.8,958.2,936.9,958.2,1005.7,1005.7,1005.7,1005.7,1005.7,1031.7,1040.3,936.9,936.9,1084.7,1099.9,1104.2,1238.9,1152.9,1162.6,1237,1295.3,1249.1,1249.9,1256.7,1279.7,1275.7,1300.8,1300.8,1133.2,1121.5,1120.9,1092.1,1140.6,1131.2,1168.8,1207.6,1198.6,1341.1,1163,1067.5,1300.7,1207.6,1227.4,1264.4,1299.9,1352.6,1352.6,1287.1,1287.1,1260.6,1216.3,1235.1,1180.4,1196.3,1071.4,1050.8,484,1115,1033.3,1106.7,1076.1,1044.5,1037.2,1009.5,994.9,983.7,917.2,1382.7,936.9,1281.1,936.8,923.9,848.2,835.3,817.3,768.2,755.3,720.1,711.5,699.4,689.9,698.6,688.2,688.2,994.9,636.6,620.2,584.1,573.7,527.9,468.9,455.5,10406
15599.3,2502.3,2502.3,2538.3,1278.8,904.8,1096.9,0,0,0,46.3,71,118.6,134.4,187.1,187.1,209,221.7,237.5,274.5,305.6,396.7,347.2,352.7,376.9,387,398.7,410.6,428.2,446.2,438.6,721.1,690.6,676.8,624.1,552.9,551.1,516.4,519.1,500.4,500.4,471.5,463.5,440.3,349.1,308.2,369.7,381.3,404.8,409.5,416.7,432.6,442.4,442.4,446.7,454.7,432.2,409.2,416.5,451.6,465.8,465.8,465.3,398.1,396.3,373.6,416.2,414.8,432.2,450.9,446.8,482.2,156,188.7,192.4,229.6,244.2,309.3,399.3,936.9,936.9,936.9,479.8,492.6,936.9,936.9,528.7,517.3,533.4,534.4,533.4,586.4,562.8,586.4,685.3,716.6,780.7,626.7,630.4,664.5,936.9,712.6,800.6,780.3,869.5,860.1,798.8,958.2,936.9,958.2,1005.7,1005.7,1005.7,1005.7,1005.7,1031.7,1040.3,936.9,936.9,1084.7,1099.9,1104.2,1238.9,1152.9,1162.6,1237,1295.3,1249.1,1249.9,1256.7,1279.7,1275.7,1300.8,1300.8,1133.2,1121.5,1120.9,1092.1,1140.6,1131.2,1168.8,1207.6,1198.6,1341.1,1163,1067.5,1300.7,1207.6,1227.4,1264.4,1299.9,1352.6,1352.6,1287.1,1287.1,1260.6,1216.3,1235.1,1180.4,1196.3,1071.4,1050.8,484,1115,1033.3,1106.7,1076.1,1044.5,1037.2,1009.5,994.9,983.7,917.2,1382.7,936.9,1281.1,936.8,923.9,848.2,835.3,817.3,768.2,755.3,720.1,711.5,699.4,689.9,698.6,688.2,688.2,994.9,636.6,620.2,584.1,573.7,527.9,468.9,455.5,10406
